hid,pid,sample_geo,age,sex,rpage,rpsex,ptotals,prtotals
360,3,45,2,2,2,2,1,1
360,4,45,2,2,2,2,1,1
360,5,45,1,1,1,1,1,1
361,1,45,5,1,5,1,1,1
362,1,45,6,1,6,1,1,1
362,2,45,5,2,5,2,1,1
362,3,45,1,2,1,2,1,1
362,4,45,2,2,2,2,1,1
362,5,45,2,2,2,2,1,1
363,1,45,6,1,6,1,1,1
363,2,45,6,2,6,2,1,1
363,3,45,2,1,2,1,1,1
364,1,45,6,1,6,1,1,1
364,2,45,5,2,5,2,1,1
364,3,45,6,2,6,2,1,1
364,4,45,1,2,1,2,1,1
364,5,45,1,2,1,2,1,1
365,1,45,5,1,5,1,1,1
366,1,45,6,1,6,1,1,1
367,1,45,8,1,8,1,1,1
367,2,45,8,2,8,2,1,1
368,1,45,5,1,5,1,1,1
368,2,45,5,2,5,2,1,1
369,1,45,6,1,6,1,1,1
369,2,45,7,1,7,1,1,1
370,1,45,6,2,6,2,1,1
370,2,45,6,1,6,1,1,1
371,1,45,3,2,3,2,1,1
371,2,45,7,2,7,2,1,1
371,3,45,9,2,9,2,1,1
371,4,45,8,1,8,1,1,1
371,5,45,4,1,4,1,1,1
372,1,45,4,2,4,2,1,1
373,1,45,5,1,5,1,1,1
373,2,45,2,2,2,2,1,1
373,3,45,1,1,1,1,1,1
373,4,45,5,2,5,2,1,1
374,1,45,7,1,7,1,1,1
374,2,45,5,2,5,2,1,1
375,1,45,8,1,8,1,1,1
375,2,45,7,2,7,2,1,1
375,3,45,5,1,5,1,1,1
375,4,45,2,1,2,1,1,1
376,1,45,8,1,8,1,1,1
376,2,45,7,2,7,2,1,1
376,3,45,4,1,4,1,1,1
376,4,45,8,2,8,2,1,1
377,1,45,6,2,6,2,1,1
377,2,45,6,1,6,1,1,1
377,3,45,4,2,4,2,1,1
377,4,45,3,1,3,1,1,1
378,1,45,6,1,6,1,1,1
378,2,45,6,2,6,2,1,1
378,3,45,3,2,3,2,1,1
378,4,45,2,1,2,1,1,1
378,5,45,2,1,2,1,1,1
378,6,45,1,1,1,1,1,1
379,1,45,4,1,4,1,1,1
380,1,45,6,1,6,1,1,1
380,2,45,5,2,5,2,1,1
380,3,45,1,1,1,1,1,1
381,1,45,5,1,5,1,1,1
381,2,45,5,2,5,2,1,1
382,1,45,7,1,7,1,1,1
382,2,45,6,2,6,2,1,1
382,3,45,3,1,3,1,1,1
383,1,45,5,1,5,1,1,1
383,2,45,5,1,5,1,1,1
384,1,45,7,1,7,1,1,1
384,2,45,7,2,7,2,1,1
384,3,45,5,2,5,2,1,1
385,1,45,7,1,7,1,1,1
385,2,45,6,2,6,2,1,1
385,3,45,3,2,3,2,1,1
386,1,45,6,1,6,1,1,1
386,2,45,5,2,5,2,1,1
387,1,45,5,1,5,1,1,1
388,1,45,7,1,7,1,1,1
388,2,45,6,2,6,2,1,1
388,3,45,3,1,3,1,1,1
389,1,45,6,1,6,1,1,1
389,2,45,6,2,6,2,1,1
389,3,45,2,1,2,1,1,1
389,4,45,2,2,2,2,1,1
389,5,45,1,1,1,1,1,1
390,1,45,6,1,6,1,1,1
390,2,45,6,2,6,2,1,1
390,3,45,2,2,2,2,1,1
390,4,45,2,2,2,2,1,1
390,5,45,2,1,2,1,1,1
391,1,45,6,1,6,1,1,1
391,2,45,6,1,6,1,1,1
392,1,45,6,1,6,1,1,1
392,2,45,6,2,6,2,1,1
393,1,45,7,1,7,1,1,1
393,2,45,6,2,6,2,1,1
393,3,45,3,1,3,1,1,1
394,1,45,6,1,6,1,1,1
394,2,45,6,2,6,2,1,1
394,3,45,2,1,2,1,1,1
394,4,45,2,1,2,1,1,1
394,5,45,1,1,1,1,1,1
394,6,45,5,2,5,2,1,1
395,1,45,6,1,6,1,1,1
395,2,45,6,1,6,1,1,1
396,1,45,7,1,7,1,1,1
396,2,45,6,2,6,2,1,1
396,3,45,2,1,2,1,1,1
396,4,45,3,2,3,2,1,1
396,5,45,2,2,2,2,1,1
397,1,45,7,1,7,1,1,1
397,2,45,5,1,5,1,1,1
397,3,45,6,1,6,1,1,1
398,1,45,5,1,5,1,1,1
398,2,45,5,2,5,2,1,1
398,3,45,1,1,1,1,1,1
399,1,45,5,1,5,1,1,1
399,2,45,5,2,5,2,1,1
399,3,45,1,1,1,1,1,1
400,1,45,7,1,7,1,1,1
400,2,45,6,2,6,2,1,1
400,3,45,2,1,2,1,1,1
401,1,45,6,1,6,1,1,1
401,2,45,5,2,5,2,1,1
401,3,45,1,1,1,1,1,1
402,1,45,5,2,5,2,1,1
403,1,45,6,1,6,1,1,1
403,2,45,6,2,6,2,1,1
403,3,45,6,2,6,2,1,1
404,1,45,9,1,9,1,1,1
404,2,45,8,2,8,2,1,1
404,3,45,6,1,6,1,1,1
405,1,45,4,1,4,1,1,1
406,1,45,7,2,7,2,1,1
406,2,45,5,2,5,2,1,1
406,3,45,8,1,8,1,1,1
406,4,45,4,2,4,2,1,1
407,1,45,5,1,5,1,1,1
408,1,45,5,1,5,1,1,1
408,2,45,5,2,5,2,1,1
408,3,45,2,1,2,1,1,1
408,4,45,2,2,2,2,1,1
408,5,45,2,1,2,1,1,1
408,6,45,5,2,5,2,1,1
409,1,45,6,1,6,1,1,1
409,2,45,5,2,5,2,1,1
409,3,45,5,2,5,2,1,1
410,1,45,4,1,4,1,1,1
410,2,45,5,1,5,1,1,1
410,3,45,7,2,7,2,1,1
411,1,45,5,1,5,1,1,1
411,2,45,4,2,4,2,1,1
412,1,45,5,1,5,1,1,1
413,1,45,7,1,7,1,1,1
413,2,45,6,2,6,2,1,1
413,3,45,2,1,2,1,1,1
413,4,45,2,2,2,2,1,1
414,1,45,5,1,5,1,1,1
415,1,45,6,1,6,1,1,1
415,2,45,5,2,5,2,1,1
416,1,45,6,1,6,1,1,1
417,1,45,6,1,6,1,1,1
417,2,45,4,2,4,2,1,1
418,1,45,8,1,8,1,1,1
419,1,45,7,1,7,1,1,1
419,2,45,7,2,7,2,1,1
419,3,45,4,1,4,1,1,1
419,4,45,4,2,4,2,1,1
420,1,45,6,1,6,1,1,1
421,1,45,5,1,5,1,1,1
422,1,45,4,1,4,1,1,1
423,1,45,5,1,5,1,1,1
424,1,45,8,1,8,1,1,1
424,2,45,8,2,8,2,1,1
424,3,45,5,2,5,2,1,1
425,1,45,6,1,6,1,1,1
425,2,45,5,2,5,2,1,1
425,3,45,1,2,1,2,1,1
426,1,45,5,1,5,1,1,1
426,2,45,5,2,5,2,1,1
427,1,45,8,1,8,1,1,1
427,2,45,8,2,8,2,1,1
428,1,45,7,1,7,1,1,1
428,2,45,7,2,7,2,1,1
428,3,45,2,2,2,2,1,1
429,1,45,6,1,6,1,1,1
430,1,45,5,1,5,1,1,1
431,1,45,6,1,6,1,1,1
431,2,45,6,2,6,2,1,1
432,1,45,6,1,6,1,1,1
432,2,45,6,2,6,2,1,1
432,3,45,7,1,7,1,1,1
432,4,45,2,2,2,2,1,1
433,1,45,6,1,6,1,1,1
433,2,45,6,1,6,1,1,1
434,1,45,5,1,5,1,1,1
434,2,45,5,2,5,2,1,1
435,1,45,6,2,6,2,1,1
435,2,45,6,2,6,2,1,1
435,3,45,6,1,6,1,1,1
436,1,45,5,1,5,1,1,1
437,1,45,6,1,6,1,1,1
437,2,45,5,2,5,2,1,1
437,3,45,1,2,1,2,1,1
438,1,45,6,1,6,1,1,1
438,2,45,5,2,5,2,1,1
438,3,45,2,2,2,2,1,1
438,4,45,1,1,1,1,1,1
439,1,45,5,1,5,1,1,1
440,1,45,7,1,7,1,1,1
440,2,45,7,1,7,1,1,1
441,1,45,5,1,5,1,1,1
441,2,45,6,1,6,1,1,1
441,3,45,6,1,6,1,1,1
442,1,45,6,1,6,1,1,1
442,2,45,6,2,6,2,1,1
442,3,45,2,2,2,2,1,1
443,1,45,5,1,5,1,1,1
443,2,45,4,2,4,2,1,1
443,3,45,1,1,1,1,1,1
443,4,45,1,2,1,2,1,1
444,1,45,5,1,5,1,1,1
445,1,45,5,1,5,1,1,1
446,1,45,5,1,5,1,1,1
447,1,45,6,1,6,1,1,1
447,2,45,5,2,5,2,1,1
447,3,45,2,1,2,1,1,1
447,4,45,2,1,2,1,1,1
447,5,45,2,2,2,2,1,1
448,1,45,8,1,8,1,1,1
448,2,45,5,1,5,1,1,1
448,3,45,7,2,7,2,1,1
448,4,45,5,2,5,2,1,1
449,1,45,6,1,6,1,1,1
449,2,45,7,1,7,1,1,1
450,1,45,8,1,8,1,1,1
450,2,45,7,2,7,2,1,1
451,1,45,7,1,7,1,1,1
451,2,45,5,2,5,2,1,1
451,3,45,3,1,3,1,1,1
451,4,45,2,2,2,2,1,1
451,5,45,2,2,2,2,1,1
452,1,45,5,1,5,1,1,1
452,2,45,5,2,5,2,1,1
452,3,45,1,2,1,2,1,1
453,1,45,7,1,7,1,1,1
453,2,45,6,2,6,2,1,1
453,3,45,2,1,2,1,1,1
453,4,45,2,2,2,2,1,1
454,1,45,5,1,5,1,1,1
454,2,45,5,2,5,2,1,1
454,3,45,1,1,1,1,1,1
454,4,45,1,2,1,2,1,1
455,1,45,7,1,7,1,1,1
455,2,45,7,2,7,2,1,1
455,3,45,2,1,2,1,1,1
455,4,45,2,2,2,2,1,1
456,1,45,5,1,5,1,1,1
456,2,45,5,2,5,2,1,1
456,3,45,1,1,1,1,1,1
456,4,45,8,1,8,1,1,1
457,1,45,8,1,8,1,1,1
457,2,45,7,2,7,2,1,1
457,3,45,3,2,3,2,1,1
457,4,45,2,2,2,2,1,1
458,1,45,6,1,6,1,1,1
459,1,45,8,1,8,1,1,1
459,2,45,7,2,7,2,1,1
459,3,45,3,1,3,1,1,1
460,1,45,5,1,5,1,1,1
460,2,45,4,2,4,2,1,1
461,1,45,5,1,5,1,1,1
462,1,45,7,1,7,1,1,1
463,1,45,6,1,6,1,1,1
463,2,45,5,2,5,2,1,1
463,3,45,2,2,2,2,1,1
463,4,45,2,2,2,2,1,1
463,5,45,1,1,1,1,1,1
463,6,45,1,2,1,2,1,1
464,1,45,6,1,6,1,1,1
465,1,45,5,1,5,1,1,1
466,1,45,6,1,6,1,1,1
466,2,45,5,2,5,2,1,1
466,3,45,8,2,8,2,1,1
466,4,45,1,1,1,1,1,1
466,5,45,1,2,1,2,1,1
467,1,45,6,1,6,1,1,1
468,1,45,7,1,7,1,1,1
468,2,45,5,2,5,2,1,1
468,3,45,2,2,2,2,1,1
468,4,45,2,1,2,1,1,1
468,5,45,2,2,2,2,1,1
468,6,45,2,2,2,2,1,1
469,1,45,6,1,6,1,1,1
469,2,45,6,2,6,2,1,1
469,3,45,1,2,1,2,1,1
469,4,45,2,2,2,2,1,1
470,1,45,6,1,6,1,1,1
470,2,45,5,2,5,2,1,1
470,3,45,1,1,1,1,1,1
470,4,45,1,2,1,2,1,1
471,1,45,8,1,8,1,1,1
471,2,45,7,2,7,2,1,1
472,1,45,8,1,8,1,1,1
472,2,45,7,2,7,2,1,1
473,1,45,5,1,5,1,1,1
474,1,45,7,2,7,2,1,1
474,2,45,5,1,5,1,1,1
474,3,45,5,2,5,2,1,1
474,4,45,2,2,2,2,1,1
475,1,45,6,1,6,1,1,1
475,2,45,6,2,6,2,1,1
475,3,45,2,2,2,2,1,1
475,4,45,1,2,1,2,1,1
476,1,45,7,1,7,1,1,1
476,2,45,6,2,6,2,1,1
476,3,45,3,2,3,2,1,1
476,4,45,2,1,2,1,1,1
476,5,45,2,1,2,1,1,1
477,1,45,5,1,5,1,1,1
477,2,45,5,2,5,2,1,1
477,3,45,1,1,1,1,1,1
478,1,45,6,1,6,1,1,1
479,1,45,5,1,5,1,1,1
479,2,45,5,1,5,1,1,1
479,3,45,5,1,5,1,1,1
479,4,45,5,1,5,1,1,1
480,1,45,6,1,6,1,1,1
481,1,45,8,1,8,1,1,1
481,2,45,5,1,5,1,1,1
481,3,45,6,2,6,2,1,1
481,4,45,6,1,6,1,1,1
481,5,45,1,1,1,1,1,1
482,1,45,6,1,6,1,1,1
483,1,45,7,1,7,1,1,1
484,1,46,7,1,7,1,1,1
484,2,46,6,1,6,1,1,1
485,1,45,7,1,7,1,1,1
486,1,45,7,1,7,1,1,1
486,2,45,6,2,6,2,1,1
486,3,45,2,2,2,2,1,1
487,1,45,7,1,7,1,1,1
487,2,45,6,2,6,2,1,1
487,3,45,2,2,2,2,1,1
487,4,45,2,2,2,2,1,1
487,5,45,5,2,5,2,1,1
488,1,45,5,1,5,1,1,1
488,2,45,4,2,4,2,1,1
489,1,45,5,1,5,1,1,1
490,1,45,5,1,5,1,1,1
490,2,45,5,1,5,1,1,1
491,1,45,6,1,6,1,1,1
492,1,45,6,1,6,1,1,1
492,2,45,6,2,6,2,1,1
492,3,45,5,1,5,1,1,1
493,1,45,6,1,6,1,1,1
493,2,45,6,2,6,2,1,1
493,3,45,3,1,3,1,1,1
493,4,45,2,1,2,1,1,1
494,1,45,6,1,6,1,1,1
495,1,45,6,1,6,1,1,1
495,2,45,5,2,5,2,1,1
495,3,45,2,1,2,1,1,1
496,1,45,6,1,6,1,1,1
497,1,45,6,1,6,1,1,1
497,2,45,6,2,6,2,1,1
497,3,45,2,1,2,1,1,1
497,4,45,1,2,1,2,1,1
497,5,45,1,1,1,1,1,1
498,1,45,5,1,5,1,1,1
498,2,45,4,2,4,2,1,1
499,1,45,5,1,5,1,1,1
499,2,45,6,2,6,2,1,1
499,3,45,1,2,1,2,1,1
500,1,45,6,1,6,1,1,1
500,2,45,5,2,5,2,1,1
500,3,45,1,1,1,1,1,1
500,4,45,1,1,1,1,1,1
501,1,45,6,1,6,1,1,1
502,1,45,6,1,6,1,1,1
502,2,45,6,2,6,2,1,1
503,1,45,7,1,7,1,1,1
503,2,45,5,2,5,2,1,1
503,3,45,2,1,2,1,1,1
503,4,45,2,1,2,1,1,1
503,5,45,3,2,3,2,1,1
503,6,45,3,1,3,1,1,1
504,1,45,6,1,6,1,1,1
504,2,45,5,2,5,2,1,1
504,3,45,1,2,1,2,1,1
505,1,45,5,1,5,1,1,1
505,2,45,5,2,5,2,1,1
505,3,45,1,2,1,2,1,1
506,1,45,7,1,7,1,1,1
506,2,45,7,2,7,2,1,1
507,1,45,6,1,6,1,1,1
507,2,45,5,2,5,2,1,1
507,3,45,8,2,8,2,1,1
508,1,45,5,1,5,1,1,1
508,2,45,5,2,5,2,1,1
509,1,45,6,1,6,1,1,1
509,2,45,5,2,5,2,1,1
509,3,45,1,2,1,2,1,1
510,1,45,6,2,6,2,1,1
510,2,45,2,2,2,2,1,1
510,3,45,6,1,6,1,1,1
511,1,45,8,1,8,1,1,1
511,2,45,8,2,8,2,1,1
511,3,45,5,2,5,2,1,1
511,4,45,5,1,5,1,1,1
512,1,45,6,1,6,1,1,1
512,2,45,6,2,6,2,1,1
512,3,45,2,1,2,1,1,1
513,1,45,4,2,4,2,1,1
513,2,45,2,2,2,2,1,1
513,3,45,7,1,7,1,1,1
513,4,45,5,1,5,1,1,1
513,5,45,4,1,4,1,1,1
514,1,45,4,1,4,1,1,1
515,1,45,5,2,5,2,1,1
515,2,45,6,1,6,1,1,1
515,3,45,2,1,2,1,1,1
515,4,45,2,2,2,2,1,1
515,5,45,2,1,2,1,1,1
515,6,45,2,2,2,2,1,1
516,1,45,6,1,6,1,1,1
516,2,45,6,2,6,2,1,1
517,1,45,6,1,6,1,1,1
517,2,45,5,2,5,2,1,1
517,3,45,2,2,2,2,1,1
517,4,45,2,2,2,2,1,1
518,1,45,6,1,6,1,1,1
518,2,45,6,2,6,2,1,1
518,3,45,2,1,2,1,1,1
518,4,45,2,1,2,1,1,1
519,1,45,5,1,5,1,1,1
519,2,45,5,2,5,2,1,1
520,1,45,5,1,5,1,1,1
520,2,45,5,2,5,2,1,1
521,1,45,7,1,7,1,1,1
521,2,45,7,2,7,2,1,1
521,3,45,4,2,4,2,1,1
521,4,45,4,2,4,2,1,1
521,5,45,3,2,3,2,1,1
521,6,45,3,2,3,2,1,1
521,7,45,2,2,2,2,1,1
522,1,45,6,1,6,1,1,1
522,2,45,6,2,6,2,1,1
522,3,45,2,2,2,2,1,1
522,4,45,2,1,2,1,1,1
522,5,45,1,1,1,1,1,1
523,1,45,8,1,8,1,1,1
524,1,45,7,2,7,2,1,1
524,2,45,7,1,7,1,1,1
524,3,45,4,1,4,1,1,1
525,1,45,6,2,6,2,1,1
525,2,45,6,2,6,2,1,1
525,3,45,6,2,6,2,1,1
525,4,45,6,2,6,2,1,1
526,1,45,5,2,5,2,1,1
526,2,45,5,2,5,2,1,1
527,1,45,6,1,6,1,1,1
527,2,45,5,2,5,2,1,1
527,3,45,2,2,2,2,1,1
527,4,45,2,2,2,2,1,1
527,5,45,1,2,1,2,1,1
528,1,45,6,1,6,1,1,1
528,2,45,6,1,6,1,1,1
528,3,45,6,1,6,1,1,1
529,1,45,7,2,7,2,1,1
529,2,45,5,1,5,1,1,1
529,3,45,4,1,4,1,1,1
529,4,45,3,2,3,2,1,1
529,5,45,3,1,3,1,1,1
530,1,45,6,1,6,1,1,1
530,2,45,5,2,5,2,1,1
531,1,45,7,1,7,1,1,1
532,1,45,6,1,6,1,1,1
532,2,45,6,2,6,2,1,1
532,3,45,2,2,2,2,1,1
532,4,45,2,2,2,2,1,1
533,1,45,8,1,8,1,1,1
533,2,45,7,2,7,2,1,1
533,3,45,4,1,4,1,1,1
533,4,45,2,1,2,1,1,1
534,1,45,5,1,5,1,1,1
535,1,45,6,2,6,2,1,1
536,1,45,6,1,6,1,1,1
537,1,45,6,1,6,1,1,1
537,2,45,6,2,6,2,1,1
538,1,45,5,1,5,1,1,1
538,2,45,5,1,5,1,1,1
538,3,45,5,1,5,1,1,1
539,1,45,6,1,6,1,1,1
540,1,45,6,1,6,1,1,1
540,2,45,6,2,6,2,1,1
540,3,45,3,1,3,1,1,1
540,4,45,3,1,3,1,1,1
540,5,45,2,1,2,1,1,1
540,6,45,4,2,4,2,1,1
540,7,45,3,2,3,2,1,1
540,8,45,2,2,2,2,1,1
540,9,45,1,2,1,2,1,1
540,10,45,1,2,1,2,1,1
540,11,45,6,2,6,2,1,1
541,1,45,5,1,5,1,1,1
541,2,45,5,2,5,2,1,1
541,3,45,1,1,1,1,1,1
541,4,45,1,2,1,2,1,1
542,1,45,5,1,5,1,1,1
542,2,45,5,1,5,1,1,1
543,1,45,5,1,5,1,1,1
543,2,45,5,2,5,2,1,1
543,3,45,5,1,5,1,1,1
543,4,45,5,1,5,1,1,1
544,1,45,5,1,5,1,1,1
545,1,45,5,1,5,1,1,1
546,1,45,7,1,7,1,1,1
546,2,45,7,2,7,2,1,1
546,3,45,3,1,3,1,1,1
546,4,45,2,1,2,1,1,1
546,5,45,3,2,3,2,1,1
546,6,45,9,1,9,1,1,1
546,7,45,7,2,7,2,1,1
547,1,45,8,1,8,1,1,1
547,2,45,6,2,6,2,1,1
547,3,45,5,1,5,1,1,1
547,4,45,5,1,5,1,1,1
547,5,45,5,1,5,1,1,1
547,6,45,3,1,3,1,1,1
547,7,45,2,2,2,2,1,1
547,8,45,5,1,5,1,1,1
547,9,45,5,2,5,2,1,1
547,10,45,5,2,5,2,1,1
547,11,45,6,2,6,2,1,1
547,12,45,5,2,5,2,1,1
548,1,45,7,2,7,2,1,1
548,2,45,7,2,7,2,1,1
548,3,45,4,2,4,2,1,1
548,4,45,3,1,3,1,1,1
548,5,45,3,1,3,1,1,1
549,1,45,6,1,6,1,1,1
549,2,45,5,2,5,2,1,1
549,3,45,2,2,2,2,1,1
549,4,45,2,2,2,2,1,1
549,5,45,2,2,2,2,1,1
550,1,45,3,1,3,1,1,1
550,2,45,2,2,2,2,1,1
550,3,45,7,1,7,1,1,1
550,4,45,6,2,6,2,1,1
551,1,45,5,1,5,1,1,1
551,2,45,5,2,5,2,1,1
551,3,45,1,1,1,1,1,1
552,1,45,5,2,5,2,1,1
552,2,45,5,1,5,1,1,1
553,1,45,5,1,5,1,1,1
553,2,45,4,2,4,2,1,1
554,1,45,5,2,5,2,1,1
554,2,45,6,1,6,1,1,1
554,3,45,2,1,2,1,1,1
554,4,45,2,1,2,1,1,1
554,5,45,1,1,1,1,1,1
554,6,45,5,2,5,2,1,1
555,1,45,6,1,6,1,1,1
555,2,45,6,1,6,1,1,1
555,3,45,6,1,6,1,1,1
556,1,45,5,1,5,1,1,1
556,2,45,9,1,9,1,1,1
556,3,45,8,2,8,2,1,1
557,1,45,7,1,7,1,1,1
557,2,45,6,2,6,2,1,1
557,3,45,1,2,1,2,1,1
558,1,45,6,2,6,2,1,1
558,2,45,6,1,6,1,1,1
558,3,45,1,1,1,1,1,1
558,4,45,1,2,1,2,1,1
559,1,45,6,1,6,1,1,1
559,2,45,6,1,6,1,1,1
560,1,45,7,1,7,1,1,1
561,1,40,5,1,5,1,1,1
561,2,40,5,2,5,2,1,1
561,3,40,2,1,2,1,1,1
561,4,40,2,2,2,2,1,1
561,5,40,1,2,1,2,1,1
562,1,45,7,1,7,1,1,1
562,2,45,6,2,6,2,1,1
562,3,45,2,2,2,2,1,1
562,4,45,2,2,2,2,1,1
563,1,45,7,2,7,2,1,1
563,2,45,5,1,5,1,1,1
563,3,45,5,2,5,2,1,1
563,4,45,4,1,4,1,1,1
563,5,45,5,2,5,2,1,1
564,1,45,5,1,5,1,1,1
565,1,45,5,1,5,1,1,1
566,1,45,6,1,6,1,1,1
567,1,45,6,1,6,1,1,1
567,2,45,5,2,5,2,1,1
567,3,45,2,1,2,1,1,1
568,1,45,6,1,6,1,1,1
568,2,45,5,2,5,2,1,1
569,1,45,6,1,6,1,1,1
569,2,45,5,2,5,2,1,1
569,3,45,1,1,1,1,1,1
570,1,45,8,1,8,1,1,1
570,2,45,7,2,7,2,1,1
570,3,45,2,2,2,2,1,1
571,1,45,5,1,5,1,1,1
571,2,45,5,2,5,2,1,1
571,3,45,1,1,1,1,1,1
572,1,45,8,1,8,1,1,1
572,2,45,7,2,7,2,1,1
572,3,45,5,1,5,1,1,1
572,4,45,5,2,5,2,1,1
573,1,45,5,1,5,1,1,1
574,1,45,6,1,6,1,1,1
575,1,45,5,1,5,1,1,1
576,1,45,7,1,7,1,1,1
576,2,45,7,2,7,2,1,1
576,3,45,2,2,2,2,1,1
577,1,45,7,1,7,1,1,1
577,2,45,7,2,7,2,1,1
578,1,45,6,1,6,1,1,1
579,1,45,6,1,6,1,1,1
579,2,45,5,2,5,2,1,1
579,3,45,2,2,2,2,1,1
579,4,45,2,1,2,1,1,1
579,5,45,1,2,1,2,1,1
580,1,45,5,1,5,1,1,1
580,2,45,5,2,5,2,1,1
580,3,45,1,2,1,2,1,1
581,1,45,6,1,6,1,1,1
581,2,45,6,2,6,2,1,1
581,3,45,6,2,6,2,1,1
581,4,45,6,2,6,2,1,1
581,5,45,5,2,5,2,1,1
581,6,45,2,2,2,2,1,1
581,7,45,2,1,2,1,1,1
581,8,45,2,2,2,2,1,1
581,9,45,1,1,1,1,1,1
582,1,45,6,1,6,1,1,1
582,2,45,5,2,5,2,1,1
582,3,45,2,1,2,1,1,1
582,4,45,2,1,2,1,1,1
582,5,45,2,1,2,1,1,1
583,1,45,7,1,7,1,1,1
583,2,45,6,2,6,2,1,1
583,3,45,3,1,3,1,1,1
583,4,45,2,1,2,1,1,1
584,1,45,8,1,8,1,1,1
584,2,45,8,2,8,2,1,1
584,3,45,5,2,5,2,1,1
584,4,45,5,2,5,2,1,1
585,1,45,9,1,9,1,1,1
585,2,45,8,2,8,2,1,1
585,3,45,6,2,6,2,1,1
585,4,45,6,2,6,2,1,1
586,1,45,6,1,6,1,1,1
587,1,45,7,1,7,1,1,1
587,2,45,3,2,3,2,1,1
588,1,45,6,1,6,1,1,1
588,2,45,6,2,6,2,1,1
588,3,45,2,1,2,1,1,1
588,4,45,2,2,2,2,1,1
589,1,45,8,1,8,1,1,1
589,2,45,7,2,7,2,1,1
590,1,45,8,1,8,1,1,1
590,2,45,7,2,7,2,1,1
590,3,45,5,2,5,2,1,1
590,4,45,3,1,3,1,1,1
591,1,45,5,1,5,1,1,1
592,1,45,8,1,8,1,1,1
592,2,45,4,1,4,1,1,1
592,3,45,4,1,4,1,1,1
592,4,45,7,2,7,2,1,1
592,5,45,3,2,3,2,1,1
593,1,45,5,1,5,1,1,1
593,2,45,5,2,5,2,1,1
593,3,45,1,1,1,1,1,1
593,4,45,1,1,1,1,1,1
594,1,45,7,1,7,1,1,1
594,2,45,6,2,6,2,1,1
594,3,45,2,2,2,2,1,1
594,4,45,2,2,2,2,1,1
595,1,45,8,1,8,1,1,1
595,2,45,7,2,7,2,1,1
595,3,45,5,2,5,2,1,1
596,1,45,7,1,7,1,1,1
596,2,45,7,2,7,2,1,1
596,3,45,3,1,3,1,1,1
597,1,45,6,1,6,1,1,1
597,2,45,5,2,5,2,1,1
597,3,45,2,1,2,1,1,1
597,4,45,2,2,2,2,1,1
598,1,45,6,1,6,1,1,1
598,2,45,5,2,5,2,1,1
598,3,45,1,1,1,1,1,1
599,1,45,7,1,7,1,1,1
599,2,45,7,2,7,2,1,1
599,3,45,3,1,3,1,1,1
599,4,45,2,2,2,2,1,1
599,5,45,5,2,5,2,1,1
600,1,45,5,2,5,2,1,1
601,1,45,8,1,8,1,1,1
601,2,45,7,2,7,2,1,1
601,3,45,5,2,5,2,1,1
602,1,45,7,1,7,1,1,1
602,2,45,6,2,6,2,1,1
603,1,45,9,1,9,1,1,1
603,2,45,8,2,8,2,1,1
603,3,45,6,1,6,1,1,1
604,1,45,6,1,6,1,1,1
604,2,45,5,2,5,2,1,1
604,3,45,1,1,1,1,1,1
604,4,45,1,2,1,2,1,1
605,1,45,6,1,6,1,1,1
606,1,45,6,1,6,1,1,1
606,2,45,5,2,5,2,1,1
606,3,45,2,1,2,1,1,1
606,4,45,2,1,2,1,1,1
606,5,45,1,1,1,1,1,1
607,1,45,7,1,7,1,1,1
607,2,45,6,2,6,2,1,1
608,1,45,6,1,6,1,1,1
608,2,45,5,2,5,2,1,1
609,1,45,7,1,7,1,1,1
609,2,45,6,2,6,2,1,1
610,1,45,6,1,6,1,1,1
610,2,45,5,2,5,2,1,1
610,3,45,2,2,2,2,1,1
610,4,45,1,1,1,1,1,1
611,1,45,6,1,6,1,1,1
611,2,45,5,2,5,2,1,1
611,3,45,1,2,1,2,1,1
611,4,45,1,1,1,1,1,1
612,1,45,5,1,5,1,1,1
613,1,45,6,1,6,1,1,1
613,2,45,6,2,6,2,1,1
613,3,45,2,1,2,1,1,1
613,4,45,3,2,3,2,1,1
613,5,45,6,2,6,2,1,1
614,1,45,7,1,7,1,1,1
614,2,45,6,2,6,2,1,1
614,3,45,2,1,2,1,1,1
614,4,45,2,1,2,1,1,1
614,5,45,2,2,2,2,1,1
614,6,45,1,2,1,2,1,1
614,7,45,1,1,1,1,1,1
615,1,45,8,1,8,1,1,1
615,2,45,7,2,7,2,1,1
615,3,45,4,1,4,1,1,1
615,4,45,4,2,4,2,1,1
615,5,45,2,1,2,1,1,1
616,1,45,7,1,7,1,1,1
616,2,45,6,2,6,2,1,1
617,1,45,9,1,9,1,1,1
617,2,45,7,2,7,2,1,1
617,3,45,5,1,5,1,1,1
617,4,45,5,1,5,1,1,1
617,5,45,4,2,4,2,1,1
617,6,45,3,2,3,2,1,1
618,1,45,7,1,7,1,1,1
618,2,45,6,2,6,2,1,1
618,3,45,4,1,4,1,1,1
619,1,45,6,1,6,1,1,1
619,2,45,6,2,6,2,1,1
619,3,45,2,1,2,1,1,1
619,4,45,1,1,1,1,1,1
620,1,45,7,1,7,1,1,1
620,2,45,6,2,6,2,1,1
621,1,45,5,1,5,1,1,1
622,1,45,6,1,6,1,1,1
623,1,45,4,1,4,1,1,1
624,1,45,5,1,5,1,1,1
624,2,45,5,2,5,2,1,1
