hid,sample_geo,hsize,rhsize,hhrtotals,hhtotals
5532,56,3,3,1,1
5533,22,1,1,1,1
5534,22,1,1,1,1
5535,56,1,1,1,1
5536,56,1,1,1,1
5537,54,1,1,1,1
5538,54,1,1,1,1
5539,54,1,1,1,1
5540,54,1,1,1,1
5541,54,1,1,1,1
5542,54,1,1,1,1
5543,56,4,4,1,1
5544,56,4,4,1,1
5545,52,1,1,1,1
5546,52,1,1,1,1
5547,56,1,1,1,1
5548,56,1,1,1,1
5549,56,2,2,1,1
5550,22,1,1,1,1
5551,22,1,1,1,1
5552,22,1,1,1,1
5553,56,1,1,1,1
5554,56,1,1,1,1
5555,54,1,1,1,1
5556,54,1,1,1,1
5557,56,1,1,1,1
5558,56,1,1,1,1
5559,54,1,1,1,1
5560,54,1,1,1,1
5561,54,1,1,1,1
5562,54,1,1,1,1
5563,54,1,1,1,1
5564,54,1,1,1,1
5565,54,1,1,1,1
5566,54,1,1,1,1
5567,22,1,1,1,1
5568,22,1,1,1,1
5569,22,1,1,1,1
5570,22,1,1,1,1
5571,52,1,1,1,1
5572,52,1,1,1,1
5573,52,1,1,1,1
5574,56,2,2,1,1
5575,56,1,1,1,1
5576,54,1,1,1,1
5577,54,1,1,1,1
5578,54,1,1,1,1
5579,22,1,1,1,1
5580,22,1,1,1,1
5581,22,1,1,1,1
5582,22,1,1,1,1
5583,54,1,1,1,1
5584,56,1,1,1,1
5585,56,3,3,1,1
5586,56,1,1,1,1
5587,52,1,1,1,1
5588,52,1,1,1,1
5589,22,1,1,1,1
5590,22,3,3,1,1
5591,22,1,1,1,1
5592,22,1,1,1,1
5593,22,1,1,1,1
5594,22,1,1,1,1
5595,22,1,1,1,1
5596,22,1,1,1,1
5597,22,1,1,1,1
5598,22,1,1,1,1
5599,22,1,1,1,1
5600,22,1,1,1,1
5601,22,1,1,1,1
5602,22,1,1,1,1
5603,22,1,1,1,1
5604,22,1,1,1,1
5605,54,1,1,1,1
5606,54,1,1,1,1
5607,54,1,1,1,1
5608,54,1,1,1,1
5609,54,1,1,1,1
5610,54,1,1,1,1
5611,52,1,1,1,1
5612,52,1,1,1,1
5613,52,1,1,1,1
5614,15,1,1,1,1
5615,15,1,1,1,1
5616,56,1,1,1,1
5617,56,1,1,1,1
5618,56,1,1,1,1
5619,56,1,1,1,1
5620,51,1,1,1,1
5621,51,1,1,1,1
5622,51,1,1,1,1
5623,51,1,1,1,1
5624,51,1,1,1,1
5625,17,1,1,1,1
5626,17,1,1,1,1
5627,17,1,1,1,1
5628,43,1,1,1,1
5629,43,4,4,1,1
5630,55,1,1,1,1
5631,51,1,1,1,1
5632,51,1,1,1,1
5633,51,1,1,1,1
5634,51,1,1,1,1
5635,51,1,1,1,1
5636,51,1,1,1,1
5637,51,1,1,1,1
5638,51,1,1,1,1
5639,51,1,1,1,1
5640,18,1,1,1,1
5641,18,1,1,1,1
5642,18,1,1,1,1
5643,43,4,4,1,1
5644,43,1,1,1,1
5645,51,1,1,1,1
5646,51,1,1,1,1
5647,51,1,1,1,1
5648,51,1,1,1,1
5649,56,4,4,1,1
5650,56,3,3,1,1
5651,56,1,1,1,1
5652,51,1,1,1,1
5653,56,1,1,1,1
5654,56,1,1,1,1
5655,56,1,1,1,1
5656,56,1,1,1,1
5657,18,1,1,1,1
5658,18,1,1,1,1
5659,18,1,1,1,1
5660,56,3,3,1,1
5661,56,1,1,1,1
5662,56,1,1,1,1
5663,55,1,1,1,1
5664,55,1,1,1,1
5665,55,1,1,1,1
5666,43,1,1,1,1
5667,43,4,4,1,1
5668,43,3,3,1,1
5669,55,1,1,1,1
5670,56,1,1,1,1
5671,56,1,1,1,1
5672,56,1,1,1,1
5673,51,1,1,1,1
5674,51,1,1,1,1
5675,51,1,1,1,1
5676,51,1,1,1,1
5677,51,1,1,1,1
5678,17,1,1,1,1
5679,17,1,1,1,1
5680,17,1,1,1,1
5681,51,1,1,1,1
5682,51,1,1,1,1
5683,56,3,3,1,1
5684,56,4,4,1,1
5685,51,4,4,1,1
5686,51,3,3,1,1
5687,51,3,3,1,1
5688,51,3,3,1,1
5689,17,1,1,1,1
5690,55,1,1,1,1
5691,55,1,1,1,1
5692,43,4,4,1,1
5693,43,1,1,1,1
5694,17,1,1,1,1
5695,17,2,2,1,1
5696,18,1,1,1,1
5697,18,1,1,1,1
5698,18,1,1,1,1
5699,18,1,1,1,1
5700,18,1,1,1,1
5701,18,1,1,1,1
5702,17,1,1,1,1
5703,17,1,1,1,1
5704,17,1,1,1,1
5705,17,1,1,1,1
5706,51,1,1,1,1
5707,51,1,1,1,1
5708,51,1,1,1,1
5709,18,1,1,1,1
5710,18,1,1,1,1
5711,51,3,3,1,1
5712,52,1,1,1,1
5713,52,1,1,1,1
5714,52,1,1,1,1
5715,52,1,1,1,1
5716,52,1,1,1,1
5717,55,1,1,1,1
5718,55,1,1,1,1
5719,56,1,1,1,1
5720,56,1,1,1,1
5721,52,1,1,1,1
5722,56,1,1,1,1
5723,52,1,1,1,1
5724,52,2,2,1,1
5725,52,1,1,1,1
5726,52,1,1,1,1
5727,55,1,1,1,1
5728,55,1,1,1,1
5729,16,1,1,1,1
5730,16,1,1,1,1
5731,16,1,1,1,1
5732,16,1,1,1,1
5733,56,1,1,1,1
5734,56,1,1,1,1
5735,55,1,1,1,1
5736,55,2,2,1,1
5737,55,2,2,1,1
5738,51,1,1,1,1
5739,52,3,3,1,1
5740,51,1,1,1,1
5741,51,1,1,1,1
5742,56,4,4,1,1
5743,56,3,3,1,1
5744,16,1,1,1,1
5745,56,1,1,1,1
5746,56,4,4,1,1
5747,51,1,1,1,1
5748,51,1,1,1,1
5749,51,1,1,1,1
5750,56,4,4,1,1
5751,56,4,4,1,1
5752,56,1,1,1,1
5753,56,1,1,1,1
5754,56,1,1,1,1
5755,55,1,1,1,1
5756,16,1,1,1,1
5757,16,1,1,1,1
5758,16,1,1,1,1
5759,16,1,1,1,1
5760,56,2,2,1,1
5761,56,4,4,1,1
5762,55,1,1,1,1
5763,56,3,3,1,1
5764,36,1,1,1,1
5765,55,1,1,1,1
5766,51,1,1,1,1
5767,51,1,1,1,1
5768,51,1,1,1,1
5769,51,1,1,1,1
5770,56,1,1,1,1
5771,56,1,1,1,1
5772,51,1,1,1,1
5773,51,1,1,1,1
5774,51,1,1,1,1
5775,16,1,1,1,1
5776,16,1,1,1,1
5777,16,1,1,1,1
5778,52,1,1,1,1
5779,52,4,4,1,1
5780,56,3,3,1,1
5781,56,4,4,1,1
5782,51,1,1,1,1
5783,51,1,1,1,1
5784,51,1,1,1,1
5785,51,3,3,1,1
5786,51,1,1,1,1
5787,51,1,1,1,1
5788,16,2,2,1,1
5789,16,1,1,1,1
5790,16,1,1,1,1
5791,55,1,1,1,1
5792,56,1,1,1,1
5793,56,1,1,1,1
5794,16,1,1,1,1
5795,16,1,1,1,1
5796,16,1,1,1,1
5797,16,1,1,1,1
5798,16,1,1,1,1
5799,51,1,1,1,1
5800,51,1,1,1,1
5801,51,1,1,1,1
5802,16,1,1,1,1
5803,16,1,1,1,1
5804,55,1,1,1,1
5805,52,1,1,1,1
5806,52,3,3,1,1
5807,22,1,1,1,1
5808,51,1,1,1,1
5809,51,1,1,1,1
5810,51,1,1,1,1
5811,43,1,1,1,1
5812,43,1,1,1,1
5813,51,1,1,1,1
5814,56,1,1,1,1
5815,56,1,1,1,1
5816,51,1,1,1,1
5817,51,1,1,1,1
5818,22,1,1,1,1
5819,22,1,1,1,1
5820,56,1,1,1,1
5821,55,3,3,1,1
5822,55,1,1,1,1
5823,55,1,1,1,1
5824,55,1,1,1,1
5825,51,1,1,1,1
5826,43,4,4,1,1
5827,56,1,1,1,1
5828,56,3,3,1,1
5829,55,1,1,1,1
5830,55,1,1,1,1
5831,55,1,1,1,1
5832,56,3,3,1,1
5833,51,1,1,1,1
5834,51,1,1,1,1
5835,56,3,3,1,1
5836,56,1,1,1,1
5837,55,1,1,1,1
5838,55,1,1,1,1
5839,22,1,1,1,1
5840,22,1,1,1,1
5841,43,2,2,1,1
5842,43,3,3,1,1
5843,43,1,1,1,1
5844,43,1,1,1,1
5845,43,1,1,1,1
5846,55,1,1,1,1
5847,51,1,1,1,1
5848,51,1,1,1,1
5849,43,1,1,1,1
5850,43,1,1,1,1
5851,55,1,1,1,1
5852,55,1,1,1,1
5853,55,1,1,1,1
5854,22,1,1,1,1
5855,51,1,1,1,1
5856,51,1,1,1,1
5857,56,1,1,1,1
5858,53,1,1,1,1
5859,51,1,1,1,1
5860,17,1,1,1,1
5861,17,1,1,1,1
5862,17,1,1,1,1
5863,17,1,1,1,1
5864,43,4,4,1,1
5865,43,3,3,1,1
5866,51,1,1,1,1
5867,51,1,1,1,1
5868,22,1,1,1,1
5869,22,1,1,1,1
5870,20,1,1,1,1
5871,20,1,1,1,1
5872,20,1,1,1,1
5873,20,1,1,1,1
5874,20,1,1,1,1
5875,20,1,1,1,1
5876,20,1,1,1,1
5877,22,1,1,1,1
5878,55,1,1,1,1
5879,22,1,1,1,1
5880,22,1,1,1,1
5881,55,1,1,1,1
5882,51,1,1,1,1
5883,51,1,1,1,1
5884,56,1,1,1,1
5885,56,1,1,1,1
5886,24,1,1,1,1
5887,24,1,1,1,1
5888,38,1,1,1,1
5889,38,1,1,1,1
5890,38,1,1,1,1
5891,24,1,1,1,1
5892,24,1,1,1,1
5893,24,1,1,1,1
5894,24,1,1,1,1
5895,24,1,1,1,1
5896,38,1,1,1,1
5897,38,1,1,1,1
5898,14,1,1,1,1
5899,14,1,1,1,1
5900,14,1,1,1,1
5901,14,1,1,1,1
5902,14,1,1,1,1
5903,14,1,1,1,1
5904,24,1,1,1,1
5905,24,2,2,1,1
5906,24,1,1,1,1
5907,24,1,1,1,1
5908,24,1,1,1,1
5909,24,1,1,1,1
5910,56,1,1,1,1
5911,56,1,1,1,1
5912,38,1,1,1,1
5913,24,2,2,1,1
5914,24,1,1,1,1
5915,38,1,1,1,1
5916,38,1,1,1,1
5917,38,1,1,1,1
5918,38,1,1,1,1
5919,38,1,1,1,1
5920,38,1,1,1,1
5921,38,1,1,1,1
5922,24,1,1,1,1
5923,24,1,1,1,1
5924,24,1,1,1,1
5925,24,1,1,1,1
5926,56,1,1,1,1
5927,56,1,1,1,1
5928,56,1,1,1,1
5929,38,1,1,1,1
5930,38,1,1,1,1
5931,38,1,1,1,1
5932,24,1,1,1,1
5933,24,1,1,1,1
5934,24,1,1,1,1
5935,24,1,1,1,1
5936,24,1,1,1,1
5937,24,1,1,1,1
5938,24,1,1,1,1
5939,14,1,1,1,1
5940,14,1,1,1,1
5941,14,1,1,1,1
5942,39,1,1,1,1
5943,39,1,1,1,1
5944,39,1,1,1,1
5945,39,1,1,1,1
5946,56,1,1,1,1
5947,56,1,1,1,1
5948,56,1,1,1,1
5949,24,1,1,1,1
5950,24,1,1,1,1
5951,38,1,1,1,1
5952,14,3,3,1,1
5953,14,1,1,1,1
5954,14,3,3,1,1
5955,14,3,3,1,1
5956,14,1,1,1,1
5957,14,1,1,1,1
5958,38,3,3,1,1
5959,38,3,3,1,1
5960,38,1,1,1,1
5961,38,1,1,1,1
5962,38,1,1,1,1
5963,24,1,1,1,1
5964,24,1,1,1,1
5965,24,1,1,1,1
5966,38,1,1,1,1
5967,38,1,1,1,1
5968,38,1,1,1,1
5969,56,1,1,1,1
5970,56,1,1,1,1
5971,56,1,1,1,1
5972,24,1,1,1,1
5973,24,1,1,1,1
5974,24,1,1,1,1
5975,24,1,1,1,1
5976,24,1,1,1,1
5977,24,1,1,1,1
5978,24,1,1,1,1
5979,38,1,1,1,1
5980,38,1,1,1,1
5981,38,1,1,1,1
5982,38,1,1,1,1
5983,38,1,1,1,1
5984,38,1,1,1,1
5985,56,1,1,1,1
5986,17,1,1,1,1
5987,39,1,1,1,1
5988,24,2,2,1,1
5989,24,1,1,1,1
5990,24,3,3,1,1
5991,24,1,1,1,1
5992,24,1,1,1,1
5993,24,1,1,1,1
5994,24,1,1,1,1
5995,56,1,1,1,1
5996,56,1,1,1,1
5997,56,1,1,1,1
5998,56,1,1,1,1
5999,38,1,1,1,1
6000,38,1,1,1,1
6001,39,1,1,1,1
6002,39,1,1,1,1
6003,24,1,1,1,1
6004,24,1,1,1,1
6005,24,2,2,1,1
6006,24,1,1,1,1
6007,38,1,1,1,1
6008,38,1,1,1,1
6009,38,1,1,1,1
6010,80,1,1,1,1
6011,80,1,1,1,1
6012,80,1,1,1,1
6013,80,1,1,1,1
6014,80,1,1,1,1
6015,38,1,1,1,1
6016,38,1,1,1,1
6017,38,1,1,1,1
6018,38,1,1,1,1
6019,38,1,1,1,1
6020,38,1,1,1,1
6021,38,1,1,1,1
6022,38,1,1,1,1
6023,38,1,1,1,1
6024,86,3,3,1,1
6025,86,1,1,1,1
6026,38,1,1,1,1
6027,38,1,1,1,1
6028,38,1,1,1,1
6029,38,1,1,1,1
6030,38,1,1,1,1
6031,38,1,1,1,1
6032,38,1,1,1,1
6033,86,1,1,1,1
6034,86,1,1,1,1
6035,38,1,1,1,1
6036,38,1,1,1,1
6037,38,1,1,1,1
6038,38,1,1,1,1
6039,38,1,1,1,1
6040,38,1,1,1,1
6041,34,1,1,1,1
6042,38,1,1,1,1
6043,38,1,1,1,1
6044,86,1,1,1,1
6045,86,1,1,1,1
6046,86,1,1,1,1
6047,38,1,1,1,1
6048,38,1,1,1,1
6049,38,1,1,1,1
6050,80,1,1,1,1
6051,38,1,1,1,1
6052,38,1,1,1,1
6053,38,1,1,1,1
6054,36,1,1,1,1
6055,38,1,1,1,1
6056,38,1,1,1,1
6057,38,1,1,1,1
6058,38,1,1,1,1
6059,38,1,1,1,1
6060,38,1,1,1,1
6061,38,1,1,1,1
6062,38,1,1,1,1
6063,86,1,1,1,1
6064,86,1,1,1,1
6065,38,1,1,1,1
6066,38,1,1,1,1
6067,38,1,1,1,1
6068,38,3,3,1,1
6069,38,1,1,1,1
6070,38,2,2,1,1
6071,38,1,1,1,1
6072,38,1,1,1,1
6073,38,1,1,1,1
6074,86,1,1,1,1
6075,80,1,1,1,1
6076,38,1,1,1,1
6077,38,1,1,1,1
6078,38,1,1,1,1
6079,38,1,1,1,1
6080,38,1,1,1,1
6081,38,1,1,1,1
6082,38,1,1,1,1
6083,38,1,1,1,1
6084,38,1,1,1,1
6085,38,1,1,1,1
6086,38,1,1,1,1
6087,38,1,1,1,1
6088,38,1,1,1,1
6089,38,1,1,1,1
6090,38,1,1,1,1
6091,38,1,1,1,1
6092,38,1,1,1,1
6093,38,1,1,1,1
6094,38,1,1,1,1
6095,38,1,1,1,1
6096,38,1,1,1,1
6097,38,1,1,1,1
6098,38,1,1,1,1
6099,38,1,1,1,1
6100,38,1,1,1,1
6101,38,1,1,1,1
6102,80,1,1,1,1
6103,80,1,1,1,1
6104,38,1,1,1,1
6105,38,1,1,1,1
6106,38,1,1,1,1
6107,38,1,1,1,1
6108,80,1,1,1,1
6109,80,1,1,1,1
6110,38,1,1,1,1
6111,38,1,1,1,1
6112,86,1,1,1,1
6113,86,1,1,1,1
6114,86,1,1,1,1
6115,38,1,1,1,1
6116,38,1,1,1,1
6117,38,1,1,1,1
6118,38,1,1,1,1
6119,38,1,1,1,1
6120,38,2,2,1,1
6121,80,1,1,1,1
6122,86,1,1,1,1
6123,38,1,1,1,1
6124,38,1,1,1,1
6125,38,1,1,1,1
6126,38,1,1,1,1
6127,38,1,1,1,1
6128,38,1,1,1,1
6129,38,1,1,1,1
6130,38,1,1,1,1
6131,38,1,1,1,1
6132,38,1,1,1,1
6133,80,1,1,1,1
6134,80,1,1,1,1
6135,38,1,1,1,1
6136,38,1,1,1,1
6137,38,1,1,1,1
6138,38,1,1,1,1
6139,38,1,1,1,1
6140,38,1,1,1,1
6141,38,1,1,1,1
6142,38,1,1,1,1
6143,38,1,1,1,1
6144,86,1,1,1,1
6145,38,1,1,1,1
6146,38,1,1,1,1
6147,38,1,1,1,1
6148,38,1,1,1,1
6149,38,1,1,1,1
6150,86,1,1,1,1
6151,86,1,1,1,1
6152,38,1,1,1,1
6153,80,1,1,1,1
6154,80,1,1,1,1
6155,38,1,1,1,1
6156,38,1,1,1,1
6157,38,1,1,1,1
6158,38,1,1,1,1
6159,38,1,1,1,1
6160,80,1,1,1,1
6161,80,1,1,1,1
6162,38,1,1,1,1
6163,38,1,1,1,1
6164,38,1,1,1,1
6165,38,1,1,1,1
6166,38,1,1,1,1
6167,86,1,1,1,1
6168,38,1,1,1,1
6169,38,1,1,1,1
6170,38,1,1,1,1
6171,80,3,3,1,1
6172,80,2,2,1,1
6173,38,1,1,1,1
6174,38,1,1,1,1
6175,38,1,1,1,1
6176,80,1,1,1,1
6177,80,1,1,1,1
6178,80,1,1,1,1
6179,38,1,1,1,1
6180,38,1,1,1,1
6181,38,1,1,1,1
6182,38,1,1,1,1
6183,38,1,1,1,1
6184,38,1,1,1,1
6185,38,1,1,1,1
6186,38,1,1,1,1
6187,80,1,1,1,1
6188,80,1,1,1,1
6189,38,1,1,1,1
6190,38,1,1,1,1
6191,86,1,1,1,1
6192,86,1,1,1,1
6193,38,1,1,1,1
6194,38,1,1,1,1
6195,38,1,1,1,1
6196,38,1,1,1,1
6197,86,1,1,1,1
6198,86,1,1,1,1
6199,86,1,1,1,1
6200,38,1,1,1,1
6201,38,1,1,1,1
6202,38,1,1,1,1
6203,38,1,1,1,1
6204,38,1,1,1,1
6205,38,1,1,1,1
6206,38,1,1,1,1
6207,38,1,1,1,1
6208,38,1,1,1,1
6209,38,1,1,1,1
6210,38,1,1,1,1
6211,38,1,1,1,1
6212,38,1,1,1,1
6213,38,1,1,1,1
6214,38,1,1,1,1
6215,38,2,2,1,1
6216,38,1,1,1,1
6217,38,1,1,1,1
6218,38,1,1,1,1
6219,38,1,1,1,1
6220,38,1,1,1,1
6221,38,1,1,1,1
6222,38,1,1,1,1
6223,38,1,1,1,1
6224,38,1,1,1,1
6225,38,1,1,1,1
6226,38,1,1,1,1
6227,38,1,1,1,1
6228,80,1,1,1,1
6229,38,1,1,1,1
6230,38,1,1,1,1
6231,38,1,1,1,1
6232,86,1,1,1,1
6233,86,1,1,1,1
6234,38,1,1,1,1
6235,38,1,1,1,1
6236,38,1,1,1,1
6237,38,1,1,1,1
6238,38,1,1,1,1
6239,38,1,1,1,1
6240,38,1,1,1,1
6241,38,1,1,1,1
6242,80,1,1,1,1
6243,38,1,1,1,1
6244,38,1,1,1,1
6245,38,1,1,1,1
6246,38,1,1,1,1
6247,38,1,1,1,1
6248,38,1,1,1,1
6249,38,1,1,1,1
6250,38,1,1,1,1
6251,66,1,1,1,1
6252,66,1,1,1,1
6253,80,1,1,1,1
6254,90,1,1,1,1
6255,90,1,1,1,1
6256,38,1,1,1,1
6257,38,1,1,1,1
6258,80,1,1,1,1
6259,38,1,1,1,1
6260,38,1,1,1,1
6261,80,1,1,1,1
6262,80,1,1,1,1
6263,80,1,1,1,1
6264,90,1,1,1,1
6265,90,1,1,1,1
6266,86,3,3,1,1
6267,86,3,3,1,1
6268,86,3,3,1,1
6269,38,1,1,1,1
6270,90,1,1,1,1
6271,90,1,1,1,1
6272,86,1,1,1,1
6273,86,1,1,1,1
6274,86,1,1,1,1
6275,38,1,1,1,1
6276,66,1,1,1,1
6277,66,1,1,1,1
6278,38,1,1,1,1
6279,38,1,1,1,1
6280,86,1,1,1,1
6281,86,1,1,1,1
6282,86,1,1,1,1
6283,38,1,1,1,1
6284,38,1,1,1,1
6285,38,1,1,1,1
6286,38,1,1,1,1
6287,90,1,1,1,1
6288,38,1,1,1,1
6289,38,1,1,1,1
6290,86,1,1,1,1
6291,86,1,1,1,1
6292,38,1,1,1,1
6293,38,1,1,1,1
6294,90,1,1,1,1
6295,90,1,1,1,1
6296,38,1,1,1,1
6297,38,1,1,1,1
6298,86,1,1,1,1
6299,86,1,1,1,1
6300,86,1,1,1,1
6301,86,1,1,1,1
6302,86,1,1,1,1
6303,38,1,1,1,1
6304,38,1,1,1,1
6305,80,1,1,1,1
6306,66,1,1,1,1
6307,66,1,1,1,1
6308,66,1,1,1,1
6309,66,1,1,1,1
6310,38,1,1,1,1
6311,38,1,1,1,1
6312,38,1,1,1,1
6313,38,1,1,1,1
6314,66,1,1,1,1
6315,66,1,1,1,1
6316,66,1,1,1,1
6317,66,1,1,1,1
6318,66,1,1,1,1
6319,66,1,1,1,1
6320,86,1,1,1,1
6321,90,1,1,1,1
6322,90,1,1,1,1
6323,66,1,1,1,1
6324,28,1,1,1,1
6325,28,1,1,1,1
6326,28,1,1,1,1
6327,28,1,1,1,1
6328,28,1,1,1,1
6329,90,2,2,1,1
6330,66,1,1,1,1
6331,66,1,1,1,1
6332,66,1,1,1,1
6333,48,1,1,1,1
6334,48,1,1,1,1
6335,48,1,1,1,1
6336,66,1,1,1,1
6337,90,1,1,1,1
6338,28,1,1,1,1
6339,28,1,1,1,1
6340,14,1,1,1,1
6341,90,1,1,1,1
6342,66,1,1,1,1
6343,90,1,1,1,1
6344,90,1,1,1,1
6345,28,1,1,1,1
6346,28,1,1,1,1
6347,28,1,1,1,1
6348,28,1,1,1,1
6349,86,1,1,1,1
6350,86,1,1,1,1
6351,86,1,1,1,1
6352,86,1,1,1,1
6353,66,1,1,1,1
6354,66,3,3,1,1
6355,66,1,1,1,1
6356,66,3,3,1,1
6357,86,1,1,1,1
6358,86,1,1,1,1
6359,86,1,1,1,1
6360,86,1,1,1,1
6361,90,1,1,1,1
6362,90,1,1,1,1
6363,66,1,1,1,1
6364,66,1,1,1,1
6365,66,1,1,1,1
6366,66,1,1,1,1
6367,86,1,1,1,1
6368,86,1,1,1,1
6369,86,1,1,1,1
6370,86,1,1,1,1
6371,66,1,1,1,1
6372,66,1,1,1,1
6373,48,1,1,1,1
6374,48,1,1,1,1
6375,48,1,1,1,1
6376,66,1,1,1,1
6377,86,1,1,1,1
6378,86,1,1,1,1
6379,86,1,1,1,1
6380,86,1,1,1,1
6381,86,1,1,1,1
6382,66,1,1,1,1
6383,28,1,1,1,1
6384,48,1,1,1,1
6385,48,1,1,1,1
6386,66,4,4,1,1
6387,66,4,4,1,1
6388,48,1,1,1,1
6389,48,1,1,1,1
6390,48,1,1,1,1
6391,66,1,1,1,1
6392,66,1,1,1,1
6393,66,1,1,1,1
6394,66,1,1,1,1
6395,86,1,1,1,1
6396,48,1,1,1,1
6397,48,1,1,1,1
6398,48,1,1,1,1
6399,66,1,1,1,1
6400,66,1,1,1,1
6401,51,1,1,1,1
6402,31,1,1,1,1
6403,67,1,1,1,1
6404,67,1,1,1,1
6405,66,1,1,1,1
6406,66,1,1,1,1
6407,86,3,3,1,1
6408,86,3,3,1,1
6409,31,1,1,1,1
6410,31,1,1,1,1
6411,51,1,1,1,1
6412,51,1,1,1,1
6413,86,1,1,1,1
6414,86,1,1,1,1
6415,86,1,1,1,1
6416,86,1,1,1,1
6417,86,1,1,1,1
6418,86,1,1,1,1
6419,51,1,1,1,1
6420,31,1,1,1,1
6421,31,1,1,1,1
6422,66,1,1,1,1
6423,67,3,3,1,1
6424,31,1,1,1,1
6425,31,1,1,1,1
6426,31,1,1,1,1
6427,30,1,1,1,1
6428,30,1,1,1,1
6429,30,1,1,1,1
6430,30,1,1,1,1
6431,30,1,1,1,1
6432,67,1,1,1,1
6433,51,1,1,1,1
6434,66,1,1,1,1
6435,66,1,1,1,1
6436,31,1,1,1,1
6437,86,1,1,1,1
6438,86,1,1,1,1
6439,31,1,1,1,1
6440,31,1,1,1,1
6441,31,1,1,1,1
6442,31,1,1,1,1
6443,51,1,1,1,1
6444,51,1,1,1,1
6445,51,1,1,1,1
6446,86,1,1,1,1
6447,86,1,1,1,1
6448,67,1,1,1,1
6449,51,1,1,1,1
6450,51,1,1,1,1
6451,66,1,1,1,1
6452,66,1,1,1,1
6453,31,1,1,1,1
6454,31,1,1,1,1
6455,31,1,1,1,1
6456,66,1,1,1,1
6457,66,1,1,1,1
6458,66,1,1,1,1
6459,66,1,1,1,1
6460,66,1,1,1,1
6461,51,1,1,1,1
6462,56,1,1,1,1
6463,56,1,1,1,1
6464,56,1,1,1,1
6465,56,1,1,1,1
6466,56,1,1,1,1
6467,56,1,1,1,1
6468,56,1,1,1,1
6469,42,1,1,1,1
6470,42,1,1,1,1
6471,70,1,1,1,1
6472,56,1,1,1,1
6473,43,1,1,1,1
6474,43,1,1,1,1
6475,43,1,1,1,1
6476,56,1,1,1,1
6477,56,1,1,1,1
6478,56,1,1,1,1
6479,42,1,1,1,1
6480,42,2,2,1,1
6481,42,1,1,1,1
6482,56,1,1,1,1
6483,56,1,1,1,1
6484,56,1,1,1,1
6485,56,1,1,1,1
6486,56,1,1,1,1
6487,56,1,1,1,1
6488,56,1,1,1,1
6489,56,1,1,1,1
6490,42,4,4,1,1
6491,42,1,1,1,1
6492,42,1,1,1,1
6493,56,1,1,1,1
6494,56,1,1,1,1
6495,42,1,1,1,1
6496,65,1,1,1,1
6497,65,1,1,1,1
6498,65,1,1,1,1
6499,65,1,1,1,1
6500,42,1,1,1,1
6501,42,3,3,1,1
6502,70,1,1,1,1
6503,70,1,1,1,1
6504,42,1,1,1,1
6505,56,1,1,1,1
6506,56,1,1,1,1
6507,56,1,1,1,1
6508,56,1,1,1,1
6509,56,1,1,1,1
6510,56,1,1,1,1
6511,56,1,1,1,1
6512,56,1,1,1,1
6513,56,1,1,1,1
6514,42,1,1,1,1
6515,43,1,1,1,1
6516,42,1,1,1,1
6517,56,1,1,1,1
6518,56,1,1,1,1
6519,42,1,1,1,1
6520,42,1,1,1,1
6521,42,1,1,1,1
6522,42,1,1,1,1
6523,56,3,3,1,1
6524,56,4,4,1,1
6525,56,1,1,1,1
6526,55,1,1,1,1
6527,55,1,1,1,1
6528,55,1,1,1,1
6529,42,1,1,1,1
6530,42,1,1,1,1
6531,42,1,1,1,1
6532,56,1,1,1,1
6533,56,1,1,1,1
6534,42,1,1,1,1
6535,56,1,1,1,1
6536,56,1,1,1,1
6537,56,1,1,1,1
6538,55,1,1,1,1
6539,55,1,1,1,1
6540,43,1,1,1,1
6541,43,1,1,1,1
6542,56,1,1,1,1
6543,56,1,1,1,1
6544,56,1,1,1,1
6545,56,1,1,1,1
6546,42,1,1,1,1
6547,42,1,1,1,1
6548,56,1,1,1,1
6549,56,1,1,1,1
6550,56,1,1,1,1
6551,56,1,1,1,1
6552,56,1,1,1,1
6553,70,2,2,1,1
6554,56,1,1,1,1
6555,56,1,1,1,1
6556,56,1,1,1,1
6557,56,1,1,1,1
6558,42,1,1,1,1
6559,71,1,1,1,1
6560,42,1,1,1,1
6561,42,1,1,1,1
6562,71,1,1,1,1
6563,71,1,1,1,1
6564,71,1,1,1,1
6565,56,1,1,1,1
6566,64,1,1,1,1
6567,56,3,3,1,1
6568,56,1,1,1,1
6569,42,1,1,1,1
6570,42,1,1,1,1
6571,56,1,1,1,1
6572,56,1,1,1,1
6573,56,1,1,1,1
6574,56,1,1,1,1
6575,71,1,1,1,1
6576,71,1,1,1,1
6577,42,4,4,1,1
6578,42,3,3,1,1
6579,56,1,1,1,1
6580,42,3,3,1,1
6581,42,4,4,1,1
6582,42,1,1,1,1
6583,42,1,1,1,1
6584,71,1,1,1,1
6585,71,1,1,1,1
6586,42,1,1,1,1
6587,42,1,1,1,1
6588,42,1,1,1,1
6589,42,1,1,1,1
6590,56,1,1,1,1
6591,56,1,1,1,1
6592,56,1,1,1,1
6593,42,1,1,1,1
6594,42,3,3,1,1
6595,42,1,1,1,1
6596,56,1,1,1,1
6597,42,1,1,1,1
6598,56,1,1,1,1
6599,56,1,1,1,1
6600,56,1,1,1,1
6601,56,1,1,1,1
6602,56,1,1,1,1
6603,56,1,1,1,1
6604,56,1,1,1,1
6605,42,1,1,1,1
